waveform	[0]
t0	01-01-1904  00:00:00.000000
delta t	2.500000E-5

time	Y[0]
01-01-1904  00:00:00.043425	5.789052E-1
01-01-1904  00:00:00.043450	5.763553E-1
01-01-1904  00:00:00.043475	5.763553E-1
01-01-1904  00:00:00.043500	5.725305E-1
01-01-1904  00:00:00.043525	5.738054E-1
01-01-1904  00:00:00.043550	5.750803E-1
01-01-1904  00:00:00.043575	5.750803E-1
01-01-1904  00:00:00.043600	5.801801E-1
01-01-1904  00:00:00.043625	5.763553E-1
01-01-1904  00:00:00.043650	5.750803E-1
01-01-1904  00:00:00.043675	5.738054E-1
01-01-1904  00:00:00.043700	5.763553E-1
01-01-1904  00:00:00.043725	5.750803E-1
01-01-1904  00:00:00.043750	5.789052E-1
01-01-1904  00:00:00.043775	5.789052E-1
01-01-1904  00:00:00.043800	5.750803E-1
01-01-1904  00:00:00.043825	5.750803E-1
01-01-1904  00:00:00.043850	5.738054E-1
01-01-1904  00:00:00.043875	5.763553E-1
01-01-1904  00:00:00.043900	5.789052E-1
01-01-1904  00:00:00.043925	5.789052E-1
01-01-1904  00:00:00.043950	5.763553E-1
01-01-1904  00:00:00.043975	5.750803E-1
01-01-1904  00:00:00.044000	5.738054E-1
01-01-1904  00:00:00.044025	5.725305E-1
01-01-1904  00:00:00.044050	5.750803E-1
01-01-1904  00:00:00.044075	5.750803E-1
01-01-1904  00:00:00.044100	5.750803E-1
01-01-1904  00:00:00.044125	5.763553E-1
01-01-1904  00:00:00.044150	5.725305E-1
01-01-1904  00:00:00.044175	5.738054E-1
01-01-1904  00:00:00.044200	5.750803E-1
01-01-1904  00:00:00.044225	5.750803E-1
01-01-1904  00:00:00.044250	5.789052E-1
01-01-1904  00:00:00.044275	5.789052E-1
01-01-1904  00:00:00.044300	5.763553E-1
01-01-1904  00:00:00.044325	5.750803E-1
01-01-1904  00:00:00.044350	5.750803E-1
01-01-1904  00:00:00.044375	5.750803E-1
01-01-1904  00:00:00.044400	5.750803E-1
01-01-1904  00:00:00.044425	5.789052E-1
01-01-1904  00:00:00.044450	5.763553E-1
01-01-1904  00:00:00.044475	5.763553E-1
01-01-1904  00:00:00.044500	5.725305E-1
01-01-1904  00:00:00.044525	5.712555E-1
01-01-1904  00:00:00.044550	5.763553E-1
01-01-1904  00:00:00.044575	5.750803E-1
01-01-1904  00:00:00.044600	5.789052E-1
01-01-1904  00:00:00.044625	5.789052E-1
01-01-1904  00:00:00.044650	5.725305E-1
01-01-1904  00:00:00.044675	5.725305E-1
01-01-1904  00:00:00.044700	5.738054E-1
01-01-1904  00:00:00.044725	5.750803E-1
01-01-1904  00:00:00.044750	5.789052E-1
01-01-1904  00:00:00.044775	5.776302E-1
01-01-1904  00:00:00.044800	5.750803E-1
01-01-1904  00:00:00.044825	5.750803E-1
01-01-1904  00:00:00.044850	5.725305E-1
01-01-1904  00:00:00.044875	5.725305E-1
01-01-1904  00:00:00.044900	5.750803E-1
01-01-1904  00:00:00.044925	5.776302E-1
01-01-1904  00:00:00.044950	5.750803E-1
01-01-1904  00:00:00.044975	5.750803E-1
01-01-1904  00:00:00.045000	5.725305E-1
01-01-1904  00:00:00.045025	5.712555E-1
01-01-1904  00:00:00.045050	5.750803E-1
01-01-1904  00:00:00.045075	5.750803E-1
01-01-1904  00:00:00.045100	5.776302E-1
01-01-1904  00:00:00.045125	5.763553E-1
01-01-1904  00:00:00.045150	5.750803E-1
01-01-1904  00:00:00.045175	5.750803E-1
01-01-1904  00:00:00.045200	5.750803E-1
01-01-1904  00:00:00.045225	5.750803E-1
01-01-1904  00:00:00.045250	5.763553E-1
01-01-1904  00:00:00.045275	5.776302E-1
01-01-1904  00:00:00.045300	5.750803E-1
01-01-1904  00:00:00.045325	5.750803E-1
01-01-1904  00:00:00.045350	5.712555E-1
01-01-1904  00:00:00.045375	5.725305E-1
01-01-1904  00:00:00.045400	5.750803E-1
01-01-1904  00:00:00.045425	5.776302E-1
01-01-1904  00:00:00.045450	5.776302E-1
01-01-1904  00:00:00.045475	5.738054E-1
01-01-1904  00:00:00.045500	5.738054E-1
01-01-1904  00:00:00.045525	5.712555E-1
01-01-1904  00:00:00.045550	5.725305E-1
01-01-1904  00:00:00.045575	5.750803E-1
01-01-1904  00:00:00.045600	5.750803E-1
01-01-1904  00:00:00.045625	5.738054E-1
01-01-1904  00:00:00.045650	5.750803E-1
01-01-1904  00:00:00.045675	5.712555E-1
01-01-1904  00:00:00.045700	5.699806E-1
01-01-1904  00:00:00.045725	5.750803E-1
01-01-1904  00:00:00.045750	5.750803E-1
01-01-1904  00:00:00.045775	5.776302E-1
01-01-1904  00:00:00.045800	5.776302E-1
01-01-1904  00:00:00.045825	5.750803E-1
01-01-1904  00:00:00.045850	5.738054E-1
01-01-1904  00:00:00.045875	5.712555E-1
01-01-1904  00:00:00.045900	5.712555E-1
01-01-1904  00:00:00.045925	5.750803E-1
01-01-1904  00:00:00.045950	5.776302E-1
01-01-1904  00:00:00.045975	5.750803E-1
01-01-1904  00:00:00.046000	5.750803E-1
01-01-1904  00:00:00.046025	5.712555E-1
01-01-1904  00:00:00.046050	5.725305E-1
01-01-1904  00:00:00.046075	5.750803E-1
01-01-1904  00:00:00.046100	5.738054E-1
01-01-1904  00:00:00.046125	5.776302E-1
01-01-1904  00:00:00.046150	5.776302E-1
01-01-1904  00:00:00.046175	5.750803E-1
01-01-1904  00:00:00.046200	5.750803E-1
01-01-1904  00:00:00.046225	5.738054E-1
01-01-1904  00:00:00.046250	5.738054E-1
01-01-1904  00:00:00.046275	5.763553E-1
01-01-1904  00:00:00.046300	5.776302E-1
01-01-1904  00:00:00.046325	5.738054E-1
01-01-1904  00:00:00.046350	5.750803E-1
01-01-1904  00:00:00.046375	5.712555E-1
01-01-1904  00:00:00.046400	5.725305E-1
01-01-1904  00:00:00.046425	5.750803E-1
01-01-1904  00:00:00.046450	5.763553E-1
01-01-1904  00:00:00.046475	5.763553E-1
01-01-1904  00:00:00.046500	5.750803E-1
01-01-1904  00:00:00.046525	5.738054E-1
01-01-1904  00:00:00.046550	5.712555E-1
01-01-1904  00:00:00.046575	5.712555E-1
01-01-1904  00:00:00.046600	5.750803E-1
01-01-1904  00:00:00.046625	5.725305E-1
01-01-1904  00:00:00.046650	5.763553E-1
01-01-1904  00:00:00.046675	5.776302E-1
01-01-1904  00:00:00.046700	5.750803E-1
01-01-1904  00:00:00.046725	5.712555E-1
01-01-1904  00:00:00.046750	5.712555E-1
01-01-1904  00:00:00.046775	5.738054E-1
01-01-1904  00:00:00.046800	5.763553E-1
01-01-1904  00:00:00.046825	5.763553E-1
01-01-1904  00:00:00.046850	5.738054E-1
01-01-1904  00:00:00.046875	5.738054E-1
01-01-1904  00:00:00.046900	5.699806E-1
01-01-1904  00:00:00.046925	5.725305E-1
01-01-1904  00:00:00.046950	5.725305E-1
01-01-1904  00:00:00.046975	5.750803E-1
01-01-1904  00:00:00.047000	5.750803E-1
01-01-1904  00:00:00.047025	5.763553E-1
01-01-1904  00:00:00.047050	5.750803E-1
01-01-1904  00:00:00.047075	5.712555E-1
01-01-1904  00:00:00.047100	5.725305E-1
01-01-1904  00:00:00.047125	5.750803E-1
01-01-1904  00:00:00.047150	5.750803E-1
01-01-1904  00:00:00.047175	5.763553E-1
01-01-1904  00:00:00.047200	5.763553E-1
01-01-1904  00:00:00.047225	5.738054E-1
01-01-1904  00:00:00.047250	5.699806E-1
01-01-1904  00:00:00.047275	5.750803E-1
01-01-1904  00:00:00.047300	5.750803E-1
01-01-1904  00:00:00.047325	5.763553E-1
01-01-1904  00:00:00.047350	5.763553E-1
01-01-1904  00:00:00.047375	5.750803E-1
01-01-1904  00:00:00.047400	5.738054E-1
01-01-1904  00:00:00.047425	5.712555E-1
01-01-1904  00:00:00.047450	5.712555E-1
01-01-1904  00:00:00.047475	5.738054E-1
01-01-1904  00:00:00.047500	5.750803E-1
01-01-1904  00:00:00.047525	5.776302E-1
01-01-1904  00:00:00.047550	5.750803E-1
01-01-1904  00:00:00.047575	5.738054E-1
01-01-1904  00:00:00.047600	5.725305E-1
01-01-1904  00:00:00.047625	5.712555E-1
01-01-1904  00:00:00.047650	5.738054E-1
01-01-1904  00:00:00.047675	5.776302E-1
01-01-1904  00:00:00.047700	5.763553E-1
01-01-1904  00:00:00.047725	5.738054E-1
01-01-1904  00:00:00.047750	5.738054E-1
01-01-1904  00:00:00.047775	5.725305E-1
01-01-1904  00:00:00.047800	5.699806E-1
01-01-1904  00:00:00.047825	5.738054E-1
01-01-1904  00:00:00.047850	5.750803E-1
01-01-1904  00:00:00.047875	5.763553E-1
01-01-1904  00:00:00.047900	5.763553E-1
01-01-1904  00:00:00.047925	5.750803E-1
01-01-1904  00:00:00.047950	5.712555E-1
01-01-1904  00:00:00.047975	5.750803E-1
01-01-1904  00:00:00.048000	5.750803E-1
01-01-1904  00:00:00.048025	5.763553E-1
01-01-1904  00:00:00.048050	5.750803E-1
01-01-1904  00:00:00.048075	5.738054E-1
01-01-1904  00:00:00.048100	5.738054E-1
01-01-1904  00:00:00.048125	5.699806E-1
01-01-1904  00:00:00.048150	5.712555E-1
01-01-1904  00:00:00.048175	5.738054E-1
01-01-1904  00:00:00.048200	5.750803E-1
01-01-1904  00:00:00.048225	5.763553E-1
01-01-1904  00:00:00.048250	5.763553E-1
01-01-1904  00:00:00.048275	5.699806E-1
01-01-1904  00:00:00.048300	5.750803E-1
01-01-1904  00:00:00.048325	5.725305E-1
01-01-1904  00:00:00.048350	5.738054E-1
01-01-1904  00:00:00.048375	5.738054E-1
01-01-1904  00:00:00.048400	5.763553E-1
01-01-1904  00:00:00.048425	5.725305E-1
01-01-1904  00:00:00.048450	5.738054E-1
01-01-1904  00:00:00.048475	5.699806E-1
01-01-1904  00:00:00.048500	5.712555E-1
01-01-1904  00:00:00.048525	5.725305E-1
01-01-1904  00:00:00.048550	5.725305E-1
01-01-1904  00:00:00.048575	5.763553E-1
01-01-1904  00:00:00.048600	5.763553E-1
01-01-1904  00:00:00.048625	5.738054E-1
01-01-1904  00:00:00.048650	5.699806E-1
01-01-1904  00:00:00.048675	5.699806E-1
01-01-1904  00:00:00.048700	5.738054E-1
01-01-1904  00:00:00.048725	5.738054E-1
01-01-1904  00:00:00.048750	5.763553E-1
01-01-1904  00:00:00.048775	5.763553E-1
01-01-1904  00:00:00.048800	5.738054E-1
01-01-1904  00:00:00.048825	5.699806E-1
01-01-1904  00:00:00.048850	5.725305E-1
01-01-1904  00:00:00.048875	5.750803E-1
01-01-1904  00:00:00.048900	5.750803E-1
01-01-1904  00:00:00.048925	5.750803E-1
01-01-1904  00:00:00.048950	5.725305E-1
01-01-1904  00:00:00.048975	5.725305E-1
01-01-1904  00:00:00.049000	5.699806E-1
01-01-1904  00:00:00.049025	5.699806E-1
01-01-1904  00:00:00.049050	5.738054E-1
01-01-1904  00:00:00.049075	5.738054E-1
01-01-1904  00:00:00.049100	5.750803E-1
01-01-1904  00:00:00.049125	5.763553E-1
01-01-1904  00:00:00.049150	5.738054E-1
01-01-1904  00:00:00.049175	5.699806E-1
01-01-1904  00:00:00.049200	5.738054E-1
01-01-1904  00:00:00.049225	5.725305E-1
01-01-1904  00:00:00.049250	5.763553E-1
01-01-1904  00:00:00.049275	5.763553E-1
01-01-1904  00:00:00.049300	5.750803E-1
01-01-1904  00:00:00.049325	5.725305E-1
01-01-1904  00:00:00.049350	5.712555E-1
01-01-1904  00:00:00.049375	5.699806E-1
01-01-1904  00:00:00.049400	5.725305E-1
01-01-1904  00:00:00.049425	5.725305E-1
01-01-1904  00:00:00.049450	5.750803E-1
01-01-1904  00:00:00.049475	5.763553E-1
01-01-1904  00:00:00.049500	5.738054E-1
01-01-1904  00:00:00.049525	5.738054E-1
01-01-1904  00:00:00.049550	5.738054E-1
01-01-1904  00:00:00.049575	5.725305E-1
01-01-1904  00:00:00.049600	5.763553E-1
01-01-1904  00:00:00.049625	5.750803E-1
01-01-1904  00:00:00.049650	5.738054E-1
01-01-1904  00:00:00.049675	5.725305E-1
01-01-1904  00:00:00.049700	5.687056E-1
01-01-1904  00:00:00.049725	5.699806E-1
01-01-1904  00:00:00.049750	5.738054E-1
01-01-1904  00:00:00.049775	5.725305E-1
01-01-1904  00:00:00.049800	5.750803E-1
01-01-1904  00:00:00.049825	5.750803E-1
01-01-1904  00:00:00.049850	5.738054E-1
01-01-1904  00:00:00.049875	5.738054E-1
01-01-1904  00:00:00.049900	5.699806E-1
01-01-1904  00:00:00.049925	5.699806E-1
01-01-1904  00:00:00.049950	5.738054E-1
01-01-1904  00:00:00.049975	5.750803E-1
01-01-1904  00:00:00.050000	5.738054E-1
01-01-1904  00:00:00.050025	5.738054E-1
01-01-1904  00:00:00.050050	5.738054E-1
01-01-1904  00:00:00.050075	5.699806E-1
01-01-1904  00:00:00.050100	5.699806E-1
01-01-1904  00:00:00.050125	5.763553E-1
01-01-1904  00:00:00.050150	5.750803E-1
01-01-1904  00:00:00.050175	5.725305E-1
01-01-1904  00:00:00.050200	5.738054E-1
01-01-1904  00:00:00.050225	5.699806E-1
01-01-1904  00:00:00.050250	5.699806E-1
01-01-1904  00:00:00.050275	5.699806E-1
01-01-1904  00:00:00.050300	5.750803E-1
01-01-1904  00:00:00.050325	5.750803E-1
01-01-1904  00:00:00.050350	5.738054E-1
01-01-1904  00:00:00.050375	5.725305E-1
01-01-1904  00:00:00.050400	5.699806E-1
01-01-1904  00:00:00.050425	5.699806E-1
01-01-1904  00:00:00.050450	5.738054E-1
01-01-1904  00:00:00.050475	5.725305E-1
01-01-1904  00:00:00.050500	5.750803E-1
01-01-1904  00:00:00.050525	5.750803E-1
01-01-1904  00:00:00.050550	5.738054E-1
01-01-1904  00:00:00.050575	5.725305E-1
01-01-1904  00:00:00.050600	5.712555E-1
01-01-1904  00:00:00.050625	5.699806E-1
01-01-1904  00:00:00.050650	5.725305E-1
01-01-1904  00:00:00.050675	5.750803E-1
01-01-1904  00:00:00.050700	5.738054E-1
01-01-1904  00:00:00.050725	5.738054E-1
01-01-1904  00:00:00.050750	5.699806E-1
01-01-1904  00:00:00.050775	5.699806E-1
01-01-1904  00:00:00.050800	5.725305E-1
01-01-1904  00:00:00.050825	5.738054E-1
01-01-1904  00:00:00.050850	5.750803E-1
01-01-1904  00:00:00.050875	5.750803E-1
01-01-1904  00:00:00.050900	5.725305E-1
01-01-1904  00:00:00.050925	5.725305E-1
01-01-1904  00:00:00.050950	5.699806E-1
01-01-1904  00:00:00.050975	5.699806E-1
01-01-1904  00:00:00.051000	5.725305E-1
01-01-1904  00:00:00.051025	5.763553E-1
01-01-1904  00:00:00.051050	5.725305E-1
01-01-1904  00:00:00.051075	5.725305E-1
01-01-1904  00:00:00.051100	5.699806E-1
01-01-1904  00:00:00.051125	5.699806E-1
01-01-1904  00:00:00.051150	5.725305E-1
01-01-1904  00:00:00.051175	5.725305E-1
01-01-1904  00:00:00.051200	5.750803E-1
01-01-1904  00:00:00.051225	5.750803E-1
01-01-1904  00:00:00.051250	5.725305E-1
01-01-1904  00:00:00.051275	5.738054E-1
01-01-1904  00:00:00.051300	5.699806E-1
01-01-1904  00:00:00.051325	5.699806E-1
01-01-1904  00:00:00.051350	5.725305E-1
01-01-1904  00:00:00.051375	5.725305E-1
01-01-1904  00:00:00.051400	5.738054E-1
01-01-1904  00:00:00.051425	5.750803E-1
01-01-1904  00:00:00.051450	5.725305E-1
01-01-1904  00:00:00.051475	5.699806E-1
01-01-1904  00:00:00.051500	5.725305E-1
01-01-1904  00:00:00.051525	5.712555E-1
01-01-1904  00:00:00.051550	5.750803E-1
01-01-1904  00:00:00.051575	5.750803E-1
01-01-1904  00:00:00.051600	5.738054E-1
01-01-1904  00:00:00.051625	5.725305E-1
01-01-1904  00:00:00.051650	5.699806E-1
01-01-1904  00:00:00.051675	5.699806E-1
01-01-1904  00:00:00.051700	5.725305E-1
01-01-1904  00:00:00.051725	5.725305E-1
01-01-1904  00:00:00.051750	5.750803E-1
01-01-1904  00:00:00.051775	5.750803E-1
01-01-1904  00:00:00.051800	5.725305E-1
01-01-1904  00:00:00.051825	5.725305E-1
01-01-1904  00:00:00.051850	5.725305E-1
01-01-1904  00:00:00.051875	5.699806E-1
01-01-1904  00:00:00.051900	5.750803E-1
01-01-1904  00:00:00.051925	5.750803E-1
01-01-1904  00:00:00.051950	5.750803E-1
01-01-1904  00:00:00.051975	5.738054E-1
01-01-1904  00:00:00.052000	5.738054E-1
01-01-1904  00:00:00.052025	5.687056E-1
01-01-1904  00:00:00.052050	5.687056E-1
01-01-1904  00:00:00.052075	5.750803E-1
01-01-1904  00:00:00.052100	5.725305E-1
01-01-1904  00:00:00.052125	5.750803E-1
01-01-1904  00:00:00.052150	5.725305E-1
01-01-1904  00:00:00.052175	5.699806E-1
01-01-1904  00:00:00.052200	5.699806E-1
01-01-1904  00:00:00.052225	5.725305E-1
01-01-1904  00:00:00.052250	5.725305E-1
01-01-1904  00:00:00.052275	5.763553E-1
01-01-1904  00:00:00.052300	5.750803E-1
01-01-1904  00:00:00.052325	5.738054E-1
01-01-1904  00:00:00.052350	5.738054E-1
01-01-1904  00:00:00.052375	5.699806E-1
01-01-1904  00:00:00.052400	5.699806E-1
01-01-1904  00:00:00.052425	5.725305E-1
01-01-1904  00:00:00.052450	5.725305E-1
01-01-1904  00:00:00.052475	5.750803E-1
01-01-1904  00:00:00.052500	5.750803E-1
01-01-1904  00:00:00.052525	5.725305E-1
01-01-1904  00:00:00.052550	5.738054E-1
01-01-1904  00:00:00.052575	5.725305E-1
01-01-1904  00:00:00.052600	5.699806E-1
01-01-1904  00:00:00.052625	5.750803E-1
01-01-1904  00:00:00.052650	5.750803E-1
01-01-1904  00:00:00.052675	5.712555E-1
01-01-1904  00:00:00.052700	5.712555E-1
01-01-1904  00:00:00.052725	5.687056E-1
01-01-1904  00:00:00.052750	5.699806E-1
01-01-1904  00:00:00.052775	5.712555E-1
01-01-1904  00:00:00.052800	5.725305E-1
01-01-1904  00:00:00.052825	5.750803E-1
01-01-1904  00:00:00.052850	5.750803E-1
01-01-1904  00:00:00.052875	5.725305E-1
01-01-1904  00:00:00.052900	5.699806E-1
01-01-1904  00:00:00.052925	5.687056E-1
01-01-1904  00:00:00.052950	5.699806E-1
01-01-1904  00:00:00.052975	5.725305E-1
01-01-1904  00:00:00.053000	5.750803E-1
01-01-1904  00:00:00.053025	5.750803E-1
01-01-1904  00:00:00.053050	5.725305E-1
01-01-1904  00:00:00.053075	5.725305E-1
01-01-1904  00:00:00.053100	5.699806E-1
01-01-1904  00:00:00.053125	5.699806E-1
01-01-1904  00:00:00.053150	5.725305E-1
01-01-1904  00:00:00.053175	5.725305E-1
01-01-1904  00:00:00.053200	5.750803E-1
01-01-1904  00:00:00.053225	5.738054E-1
01-01-1904  00:00:00.053250	5.725305E-1
01-01-1904  00:00:00.053275	5.738054E-1
01-01-1904  00:00:00.053300	5.699806E-1
01-01-1904  00:00:00.053325	5.687056E-1
01-01-1904  00:00:00.053350	5.725305E-1
01-01-1904  00:00:00.053375	5.725305E-1
01-01-1904  00:00:00.053400	5.750803E-1
01-01-1904  00:00:00.053425	5.725305E-1
01-01-1904  00:00:00.053450	5.725305E-1
01-01-1904  00:00:00.053475	5.699806E-1
01-01-1904  00:00:00.053500	5.725305E-1
01-01-1904  00:00:00.053525	5.712555E-1
01-01-1904  00:00:00.053550	5.750803E-1
01-01-1904  00:00:00.053575	5.738054E-1
01-01-1904  00:00:00.053600	5.725305E-1
01-01-1904  00:00:00.053625	5.725305E-1
01-01-1904  00:00:00.053650	5.699806E-1
01-01-1904  00:00:00.053675	5.687056E-1
01-01-1904  00:00:00.053700	5.725305E-1
01-01-1904  00:00:00.053725	5.725305E-1
01-01-1904  00:00:00.053750	5.750803E-1
01-01-1904  00:00:00.053775	5.738054E-1
01-01-1904  00:00:00.053800	5.725305E-1
01-01-1904  00:00:00.053825	5.725305E-1
01-01-1904  00:00:00.053850	5.699806E-1
01-01-1904  00:00:00.053875	5.699806E-1
01-01-1904  00:00:00.053900	5.725305E-1
01-01-1904  00:00:00.053925	5.725305E-1
01-01-1904  00:00:00.053950	5.750803E-1
01-01-1904  00:00:00.053975	5.750803E-1
01-01-1904  00:00:00.054000	5.699806E-1
01-01-1904  00:00:00.054025	5.687056E-1
01-01-1904  00:00:00.054050	5.712555E-1
01-01-1904  00:00:00.054075	5.725305E-1
01-01-1904  00:00:00.054100	5.725305E-1
01-01-1904  00:00:00.054125	5.750803E-1
01-01-1904  00:00:00.054150	5.725305E-1
01-01-1904  00:00:00.054175	5.725305E-1
01-01-1904  00:00:00.054200	5.687056E-1
01-01-1904  00:00:00.054225	5.699806E-1
01-01-1904  00:00:00.054250	5.725305E-1
01-01-1904  00:00:00.054275	5.725305E-1
01-01-1904  00:00:00.054300	5.725305E-1
01-01-1904  00:00:00.054325	5.750803E-1
01-01-1904  00:00:00.054350	5.725305E-1
01-01-1904  00:00:00.054375	5.725305E-1
01-01-1904  00:00:00.054400	5.687056E-1
01-01-1904  00:00:00.054425	5.699806E-1
01-01-1904  00:00:00.054450	5.725305E-1
01-01-1904  00:00:00.054475	5.750803E-1
01-01-1904  00:00:00.054500	5.750803E-1
01-01-1904  00:00:00.054525	5.725305E-1
01-01-1904  00:00:00.054550	5.725305E-1
01-01-1904  00:00:00.054575	5.687056E-1
01-01-1904  00:00:00.054600	5.699806E-1
01-01-1904  00:00:00.054625	5.725305E-1
01-01-1904  00:00:00.054650	5.712555E-1
01-01-1904  00:00:00.054675	5.750803E-1
01-01-1904  00:00:00.054700	5.750803E-1
01-01-1904  00:00:00.054725	5.725305E-1
01-01-1904  00:00:00.054750	5.687056E-1
01-01-1904  00:00:00.054775	5.687056E-1
01-01-1904  00:00:00.054800	5.725305E-1
01-01-1904  00:00:00.054825	5.725305E-1
01-01-1904  00:00:00.054850	5.750803E-1
01-01-1904  00:00:00.054875	5.750803E-1
01-01-1904  00:00:00.054900	5.725305E-1
01-01-1904  00:00:00.054925	5.725305E-1
01-01-1904  00:00:00.054950	5.687056E-1
01-01-1904  00:00:00.054975	5.687056E-1
01-01-1904  00:00:00.055000	5.725305E-1
01-01-1904  00:00:00.055025	5.725305E-1
01-01-1904  00:00:00.055050	5.750803E-1
01-01-1904  00:00:00.055075	5.750803E-1
01-01-1904  00:00:00.055100	5.687056E-1
01-01-1904  00:00:00.055125	5.725305E-1
01-01-1904  00:00:00.055150	5.687056E-1
01-01-1904  00:00:00.055175	5.725305E-1
01-01-1904  00:00:00.055200	5.725305E-1
01-01-1904  00:00:00.055225	5.750803E-1
01-01-1904  00:00:00.055250	5.725305E-1
01-01-1904  00:00:00.055275	5.738054E-1
01-01-1904  00:00:00.055300	5.699806E-1
01-01-1904  00:00:00.055325	5.687056E-1
01-01-1904  00:00:00.055350	5.725305E-1
01-01-1904  00:00:00.055375	5.725305E-1
01-01-1904  00:00:00.055400	5.750803E-1
01-01-1904  00:00:00.055425	5.738054E-1
01-01-1904  00:00:00.055450	5.725305E-1
01-01-1904  00:00:00.055475	5.712555E-1
01-01-1904  00:00:00.055500	5.687056E-1
01-01-1904  00:00:00.055525	5.687056E-1
01-01-1904  00:00:00.055550	5.725305E-1
01-01-1904  00:00:00.055575	5.725305E-1
01-01-1904  00:00:00.055600	5.750803E-1
01-01-1904  00:00:00.055625	5.738054E-1
01-01-1904  00:00:00.055650	5.687056E-1
01-01-1904  00:00:00.055675	5.725305E-1
01-01-1904  00:00:00.055700	5.699806E-1
01-01-1904  00:00:00.055725	5.687056E-1
01-01-1904  00:00:00.055750	5.750803E-1
01-01-1904  00:00:00.055775	5.750803E-1
01-01-1904  00:00:00.055800	5.725305E-1
01-01-1904  00:00:00.055825	5.712555E-1
01-01-1904  00:00:00.055850	5.687056E-1
01-01-1904  00:00:00.055875	5.687056E-1
01-01-1904  00:00:00.055900	5.725305E-1
01-01-1904  00:00:00.055925	5.712555E-1
01-01-1904  00:00:00.055950	5.750803E-1
01-01-1904  00:00:00.055975	5.750803E-1
01-01-1904  00:00:00.056000	5.725305E-1
01-01-1904  00:00:00.056025	5.712555E-1
01-01-1904  00:00:00.056050	5.687056E-1
01-01-1904  00:00:00.056075	5.687056E-1
01-01-1904  00:00:00.056100	5.725305E-1
01-01-1904  00:00:00.056125	5.725305E-1
01-01-1904  00:00:00.056150	5.750803E-1
01-01-1904  00:00:00.056175	5.750803E-1
01-01-1904  00:00:00.056200	5.712555E-1
01-01-1904  00:00:00.056225	5.725305E-1
01-01-1904  00:00:00.056250	5.699806E-1
01-01-1904  00:00:00.056275	5.687056E-1
01-01-1904  00:00:00.056300	5.725305E-1
01-01-1904  00:00:00.056325	5.750803E-1
01-01-1904  00:00:00.056350	5.738054E-1
01-01-1904  00:00:00.056375	5.712555E-1
01-01-1904  00:00:00.056400	5.725305E-1
01-01-1904  00:00:00.056425	5.687056E-1
01-01-1904  00:00:00.056450	5.687056E-1
01-01-1904  00:00:00.056475	5.712555E-1
01-01-1904  00:00:00.056500	5.725305E-1
01-01-1904  00:00:00.056525	5.738054E-1
01-01-1904  00:00:00.056550	5.712555E-1
01-01-1904  00:00:00.056575	5.687056E-1
01-01-1904  00:00:00.056600	5.687056E-1
01-01-1904  00:00:00.056625	5.712555E-1
01-01-1904  00:00:00.056650	5.712555E-1
01-01-1904  00:00:00.056675	5.750803E-1
01-01-1904  00:00:00.056700	5.750803E-1
01-01-1904  00:00:00.056725	5.725305E-1
01-01-1904  00:00:00.056750	5.725305E-1
01-01-1904  00:00:00.056775	5.687056E-1
01-01-1904  00:00:00.056800	5.687056E-1
01-01-1904  00:00:00.056825	5.725305E-1
01-01-1904  00:00:00.056850	5.725305E-1
01-01-1904  00:00:00.056875	5.750803E-1
01-01-1904  00:00:00.056900	5.750803E-1
01-01-1904  00:00:00.056925	5.712555E-1
01-01-1904  00:00:00.056950	5.725305E-1
01-01-1904  00:00:00.056975	5.687056E-1
01-01-1904  00:00:00.057000	5.699806E-1
01-01-1904  00:00:00.057025	5.725305E-1
01-01-1904  00:00:00.057050	5.725305E-1
01-01-1904  00:00:00.057075	5.725305E-1
01-01-1904  00:00:00.057100	5.750803E-1
01-01-1904  00:00:00.057125	5.712555E-1
01-01-1904  00:00:00.057150	5.687056E-1
01-01-1904  00:00:00.057175	5.687056E-1
01-01-1904  00:00:00.057200	5.725305E-1
01-01-1904  00:00:00.057225	5.712555E-1
01-01-1904  00:00:00.057250	5.750803E-1
01-01-1904  00:00:00.057275	5.725305E-1
01-01-1904  00:00:00.057300	5.725305E-1
01-01-1904  00:00:00.057325	5.687056E-1
01-01-1904  00:00:00.057350	5.687056E-1
01-01-1904  00:00:00.057375	5.712555E-1
01-01-1904  00:00:00.057400	5.712555E-1
01-01-1904  00:00:00.057425	5.750803E-1
01-01-1904  00:00:00.057450	5.750803E-1
01-01-1904  00:00:00.057475	5.725305E-1
01-01-1904  00:00:00.057500	5.725305E-1
01-01-1904  00:00:00.057525	5.687056E-1
01-01-1904  00:00:00.057550	5.687056E-1
01-01-1904  00:00:00.057575	5.725305E-1
01-01-1904  00:00:00.057600	5.725305E-1
01-01-1904  00:00:00.057625	5.738054E-1
01-01-1904  00:00:00.057650	5.750803E-1
01-01-1904  00:00:00.057675	5.712555E-1
01-01-1904  00:00:00.057700	5.725305E-1
01-01-1904  00:00:00.057725	5.712555E-1
01-01-1904  00:00:00.057750	5.699806E-1
01-01-1904  00:00:00.057775	5.725305E-1
01-01-1904  00:00:00.057800	5.750803E-1
01-01-1904  00:00:00.057825	5.750803E-1
01-01-1904  00:00:00.057850	5.725305E-1
01-01-1904  00:00:00.057875	5.687056E-1
01-01-1904  00:00:00.057900	5.687056E-1
01-01-1904  00:00:00.057925	5.712555E-1
